trait	location	collection_date
hCoV-19/Canada/QC-LSPQ-L00232310/2020|EPI_ISL_535984|2020-03-22|NorthAmerica	other	2020-03-22
hCoV-19/Spain/MD-H12-31/2020|EPI_ISL_428694|2020-03-12|Europe	other	2020-03-12
hCoV-19/USA/MDH-7760/2020|EPI_ISL_454428|2020-03-12|NorthAmerica	other	2020-03-12
hCoV-19/USA/RI_0520/2020|EPI_ISL_419553|2020-02-28|NorthAmerica	other	2020-02-28
hCoV-19/Mexico/CMX-InDRE-13/2020|EPI_ISL_455437|2020-03-21|NorthAmerica	other	2020-03-21
hCoV-19/Mexico/SIN-InDRE-21/2020|EPI_ISL_493336|2020-04-17|NorthAmerica	other	2020-04-17
hCoV-19/USA/NM-QDX-211/2020|EPI_ISL_494534|2020-04-30|NorthAmerica	other	2020-04-30
hCoV-19/USA/NM-QDX-213/2020|EPI_ISL_494536|2020-04-30|NorthAmerica	other	2020-04-30
hCoV-19/Mexico/CHP-InDRE-23/2020|EPI_ISL_493338|2020-05-04|NorthAmerica	other	2020-05-04
hCoV-19/USA/AL-QDX-396/2020|EPI_ISL_571017|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/Switzerland/GE-SNRCI-29945373/2020|EPI_ISL_414020|2020-02-27|Europe	other	2020-02-27
hCoV-19/Mexico/CMX-INER-01/2020|EPI_ISL_424345|2020-03-12|NorthAmerica	other	2020-03-12
hCoV-19/USA/FL-BPHL-0667/2020|EPI_ISL_509725|2020-03-13|NorthAmerica	other	2020-03-13
hCoV-19/Spain/CL-IBV-97006146/2020|EPI_ISL_537293|2020-04-01|Europe	other	2020-04-01
hCoV-19/Spain/CL-IBV-97006326/2020|EPI_ISL_537682|2020-05-08|Europe	other	2020-05-08
hCoV-19/Guatemala/CDC-1227/2020|EPI_ISL_509695|2020-03-13|NorthAmerica	other	2020-03-13
hCoV-19/Guatemala/CDC-1228/2020|EPI_ISL_509696|2020-03-15|NorthAmerica	other	2020-03-15
hCoV-19/Guatemala/CDC-1232/2020|EPI_ISL_509699|2020-03-17|NorthAmerica	other	2020-03-17
hCoV-19/Guatemala/CDC-1233/2020|EPI_ISL_509700|2020-03-18|NorthAmerica	other	2020-03-18
hCoV-19/USA/IL-NM014/2020|EPI_ISL_444525|2020-03-15|NorthAmerica	other	2020-03-15
hCoV-19/Panama/328677/2020|EPI_ISL_415152|2020-03-06|NorthAmerica	other	2020-03-06
hCoV-19/USA/NY-NYUMC563/2020	NY	2020-03-30
hCoV-19/Bulgaria/36/2020|EPI_ISL_480307|2020-03-30|Europe	other	2020-03-30
hCoV-19/Andorra/202552/2020|EPI_ISL_539496|2020-03-13|Europe	other	2020-03-13
hCoV-19/USA/OH-MDHHS-SC20370/2020|EPI_ISL_450584|2020-03-13|NorthAmerica	other	2020-03-13
hCoV-19/Guatemala/CDC-1235/2020|EPI_ISL_509702|2020-03-20|NorthAmerica	other	2020-03-20
hCoV-19/USA/NY-NYUMC249/2020	NY-Brooklyn	2020-04-03
hCoV-19/Canada/QC-LSPQ-L00236779/2020|EPI_ISL_536147|2020-03-25|NorthAmerica	other	2020-03-25
hCoV-19/Guatemala/CDC-1236/2020|EPI_ISL_509703|2020-03-21|NorthAmerica	other	2020-03-21
hCoV-19/Kenya/C2582/2020|EPI_ISL_457883|2020-04-25|Africa	other	2020-04-25
hCoV-19/Panama/334117/2020|EPI_ISL_496766|2020-03-29|NorthAmerica	other	2020-03-29
hCoV-19/Mexico/ROO-InDRE-14/2020|EPI_ISL_455438|2020-03-14|NorthAmerica	other	2020-03-14
hCoV-19/Guatemala/CDC-1231/2020|EPI_ISL_509698|2020-03-15|NorthAmerica	other	2020-03-15
hCoV-19/Guatemala/CDC-1230/2020|EPI_ISL_509697|2020-03-15|NorthAmerica	other	2020-03-15
hCoV-19/USA/NY-NYUMC383/2020	NY-Brooklyn	2020-04-10
hCoV-19/USA/CO-CSU-D1050-2/2020|EPI_ISL_527427|2020-05-06|NorthAmerica	other	2020-05-06
hCoV-19/USA/OR-PROV-167/2020|EPI_ISL_482418|2020-05-08|NorthAmerica	other	2020-05-08
hCoV-19/USA/NE-11554/2020|EPI_ISL_475229|2020-05-05|NorthAmerica	other	2020-05-05
hCoV-19/USA/NE-10866/2020|EPI_ISL_475192|2020-05-04|NorthAmerica	other	2020-05-04
hCoV-19/USA/MI-MDHHS-SC20415/2020|EPI_ISL_452289|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/DominicanRepublic/ICGEB_UNIBE032.7/2020|EPI_ISL_525469|2020-05-06|NorthAmerica	other	2020-05-06
hCoV-19/USA/NY-NYUMC775/2020	NY	2020-03-25
hCoV-19/USA/NY-NYUMC809/2020	NY-Bronx	2020-03-27
hCoV-19/Oman/RESP-20-2523/2020|EPI_ISL_457975|2020-03-17|Asia	other	2020-03-17
hCoV-19/Peru/CAL-INS-103/2020|EPI_ISL_536502|2020-05-02|SouthAmerica	other	2020-05-02
hCoV-19/Argentina/PAIS-A0013/2020|EPI_ISL_430804|2020-04-01|SouthAmerica	other	2020-04-01
hCoV-19/Russia/Omsk-89001/2020|EPI_ISL_428878|2020-04-01|Europe	other	2020-04-01
hCoV-19/Romania/Bucuresti-4284/2020|EPI_ISL_468135|2020-03-22|Europe	other	2020-03-22
hCoV-19/Colombia/ANT-INS-82457/2020|EPI_ISL_456146|2020-03-20|SouthAmerica	other	2020-03-20
hCoV-19/Russia/StPetersburg-RII8890S/2020|EPI_ISL_450289|2020-04-23|Europe	other	2020-04-23
hCoV-19/Chile/Santiago-05230/2020|EPI_ISL_468747|2020-04-30|SouthAmerica	other	2020-04-30
hCoV-19/Russia/StPetersburg-RII4384V/2020|EPI_ISL_427311|2020-03-29|Europe	other	2020-03-29
hCoV-19/England/LOND-124D2DF/2020|EPI_ISL_507080|2020-03-31|Europe	other	2020-03-31
hCoV-19/USA/OR-PROV-074/2020|EPI_ISL_482349|2020-04-16|NorthAmerica	other	2020-04-16
hCoV-19/Portugal/PT0249/2020|EPI_ISL_453963|2020-04-02|Europe	other	2020-04-02
hCoV-19/Italy/LOM-INMI-9675/2020|EPI_ISL_460095|2020-02-26|Europe	other	2020-02-26
hCoV-19/USA/OH-QDX-1392/2020|EPI_ISL_572183|2020-03-17|NorthAmerica	other	2020-03-17
hCoV-19/Spain/AN-IBV-98001770/2020|EPI_ISL_538147|2020-04-10|Europe	other	2020-04-10
hCoV-19/USA/NY-NYUMC814/2020	NY	2020-03-26
hCoV-19/CostaRica/INC-0042/2020|EPI_ISL_491453|2020-03-21|NorthAmerica	other	2020-03-21
hCoV-19/Canada/MB-NML-409/2020|EPI_ISL_582246|2020-03-22|NorthAmerica	other	2020-03-22
hCoV-19/Mexico/CMX-INER-02/2020|EPI_ISL_424348|2020-03-13|NorthAmerica	other	2020-03-13
hCoV-19/USA/RI_0556/2020|EPI_ISL_420795|2020-03-01|NorthAmerica	other	2020-03-01
hCoV-19/Mexico/CMX-INCMNSZ-05/2020|EPI_ISL_426365|2020-03-12|NorthAmerica	other	2020-03-12
hCoV-19/Spain/PV-IBV-004193/2020|EPI_ISL_510479|2020-04-02|Europe	other	2020-04-02
hCoV-19/CostaRica/02/2020|EPI_ISL_434535|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/CostaRica/INC-0047/2020|EPI_ISL_512653|2020-03-09|NorthAmerica	other	2020-03-09
hCoV-19/CostaRica/INC-0029/2020|EPI_ISL_491441|2020-03-14|NorthAmerica	other	2020-03-14
hCoV-19/CostaRica/INC-0033/2020|EPI_ISL_491445|2020-03-15|NorthAmerica	other	2020-03-15
hCoV-19/USA/CA-ALSR-1649/2020|EPI_ISL_494714|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/USA/OK-ADDL-01/2020|EPI_ISL_535364|2020-04-10|NorthAmerica	other	2020-04-10
hCoV-19/USA/HI_4970/2020|EPI_ISL_426420|2020-03-05|NorthAmerica	other	2020-03-05
hCoV-19/Mexico/BCN-ALSR-1475/2020|EPI_ISL_496344|2020-04-28|NorthAmerica	other	2020-04-28
hCoV-19/Mexico/BCN-ALSR-1476/2020|EPI_ISL_496345|2020-04-28|NorthAmerica	other	2020-04-28
hCoV-19/Mexico/BCN-ALSR-1474/2020|EPI_ISL_496343|2020-04-28|NorthAmerica	other	2020-04-28
hCoV-19/Finland/13M57/2020|EPI_ISL_418391|2020-03-13|Europe	other	2020-03-13
hCoV-19/Mexico/BCN-ALSR-1466/2020|EPI_ISL_496339|2020-04-29|NorthAmerica	other	2020-04-29
hCoV-19/England/LIVE-A9036/2020|EPI_ISL_517250|2020-03-26|Europe	other	2020-03-26
hCoV-19/Mexico/BCN-ALSR-1471/2020|EPI_ISL_496341|2020-04-28|NorthAmerica	other	2020-04-28
hCoV-19/Mexico/BCN-ALSR-1712/2020|EPI_ISL_496373|2020-03-25|NorthAmerica	other	2020-03-25
hCoV-19/USA/NY-NYUMC925/2020	NY-Manhattan	2020-03-18
hCoV-19/Norway/2088/2020|EPI_ISL_420152|2020-03-17|Europe	other	2020-03-17
hCoV-19/Switzerland/VD-ETHZ-100231/2020|EPI_ISL_574998|2020-03-17|Europe	other	2020-03-17
hCoV-19/Mexico/BCN-ALSR-1706/2020|EPI_ISL_496367|2020-04-22|NorthAmerica	other	2020-04-22
hCoV-19/Mexico/BCN-ALSR-1704/2020|EPI_ISL_496365|2020-04-22|NorthAmerica	other	2020-04-22
hCoV-19/Latvia/045/2020|EPI_ISL_486428|2020-03-22|Europe	other	2020-03-22
hCoV-19/Canada/QC-LSPQ-L00237217/2020|EPI_ISL_536168|2020-03-25|NorthAmerica	other	2020-03-25
hCoV-19/Mexico/BCN-ALSR-1715/2020|EPI_ISL_496376|2020-04-29|NorthAmerica	other	2020-04-29
hCoV-19/Mexico/BCN-ALSR-1714/2020|EPI_ISL_496375|2020-04-29|NorthAmerica	other	2020-04-29
hCoV-19/Mexico/PUE-InDRE-05/2020|EPI_ISL_424672|2020-03-11|NorthAmerica	other	2020-03-11
hCoV-19/Portugal/PT0024/2020|EPI_ISL_418009|2020-03-15|Europe	other	2020-03-15
hCoV-19/Mexico/PUE-InDRE-17/2020|EPI_ISL_455455|2020-03-14|NorthAmerica	other	2020-03-14
hCoV-19/USA/NY-NYUMC610/2020	NY-Manhattan	2020-04-02
hCoV-19/HongKong/VM20008964-2/2020|EPI_ISL_539851|2020-04-03|Asia	other	2020-04-03
hCoV-19/USA/CA-UCSF-UC45/2020|EPI_ISL_450237|2020-03-19|NorthAmerica	other	2020-03-19
hCoV-19/Mexico/CMX-InDRE-08/2020|EPI_ISL_452141|2020-03-11|NorthAmerica	other	2020-03-11
hCoV-19/Belize/CDC-6840/2020|EPI_ISL_509711|2020-03-20|NorthAmerica	other	2020-03-20
hCoV-19/Belize/CDC-6846/2020|EPI_ISL_509712|2020-03-01|NorthAmerica	other	2020-03-01
hCoV-19/USA/FL_5125/2020|EPI_ISL_419559|2020-02-28|NorthAmerica	other	2020-02-28
hCoV-19/USA/MO-QDX-1314/2020|EPI_ISL_572180|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/Brazil/SP-08/2020|EPI_ISL_416029|2020-03-04|SouthAmerica	other	2020-03-04
hCoV-19/Canada/MB-NML-422/2020|EPI_ISL_582256|2020-03-31|NorthAmerica	other	2020-03-31
hCoV-19/Norway/Trondheim-E9/2020|EPI_ISL_450351|2020-03-11|Europe	other	2020-03-11
hCoV-19/USA/AZ-TG271868/2020|EPI_ISL_427272|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/Botswana/BOT2254/2020|EPI_ISL_560390|2020-04-08|Africa	other	2020-04-08
hCoV-19/Canada/QC-LSPQ-L00243761/2020|EPI_ISL_536378|2020-03-31|NorthAmerica	other	2020-03-31
hCoV-19/Japan/Donner29/2020|EPI_ISL_469287|2020-05-01|Asia	other	2020-05-01
hCoV-19/Hungary/SRC-00186/2020|EPI_ISL_435408|2020-03-22|Europe	other	2020-03-22
hCoV-19/Hungary/SRC-00126/2020|EPI_ISL_435405|2020-03-22|Europe	other	2020-03-22
hCoV-19/Russia/Samara-73403/2020|EPI_ISL_428886|2020-03-20|Europe	other	2020-03-20
hCoV-19/Hungary/SRC-00055/2020|EPI_ISL_435419|2020-03-20|Europe	other	2020-03-20
hCoV-19/Bulgaria/21/2020|EPI_ISL_480302|2020-05-07|Europe	other	2020-05-07
hCoV-19/Japan/Donner30/2020|EPI_ISL_469288|2020-05-01|Asia	other	2020-05-01
hCoV-19/UnitedArabEmirates/L3779/2020|EPI_ISL_435132|2020-03-15|Asia	other	2020-03-15
hCoV-19/Israel/CVL-n-6104/2020|EPI_ISL_474999|2020-03-15|Asia	other	2020-03-15
hCoV-19/USA/MO-QDX-534/2020|EPI_ISL_571385|2020-03-18|NorthAmerica	other	2020-03-18
hCoV-19/USA/NY-NYUMC90/2020	NY	2020-03-18
hCoV-19/Japan/Donner32/2020|EPI_ISL_469290|2020-05-03|Asia	other	2020-05-03
hCoV-19/Canada/MB-NML-628/2020|EPI_ISL_582294|2020-04-02|NorthAmerica	other	2020-04-02
hCoV-19/USA/NE-11518/2020|EPI_ISL_475225|2020-05-05|NorthAmerica	other	2020-05-05
hCoV-19/Greece/22565_HPI/2020|EPI_ISL_501250|2020-05-08|Europe	other	2020-05-08
hCoV-19/Greece/19553_HPI/2020|EPI_ISL_501233|2020-05-03|Europe	other	2020-05-03
hCoV-19/Japan/PG-0468/2020|EPI_ISL_480128|2020-03-31|Asia	other	2020-03-31
hCoV-19/Japan/PG-0473/2020|EPI_ISL_480133|2020-04-01|Asia	other	2020-04-01
hCoV-19/Japan/PG-0443/2020|EPI_ISL_480108|2020-03-30|Asia	other	2020-03-30
hCoV-19/Japan/PG-0463/2020|EPI_ISL_480124|2020-03-30|Asia	other	2020-03-30
hCoV-19/Greece/14999_HPI/2020|EPI_ISL_501248|2020-04-22|Europe	other	2020-04-22
hCoV-19/Japan/PG-0430/2020|EPI_ISL_480097|2020-04-05|Asia	other	2020-04-05
hCoV-19/Greece/16034_HPI/2020|EPI_ISL_501230|2020-04-24|Europe	other	2020-04-24
hCoV-19/Japan/PG-0573/2020|EPI_ISL_480216|2020-04-09|Asia	other	2020-04-09
hCoV-19/Uruguay/UY-NYUMC873/2020|EPI_ISL_457969|2020-04-14|SouthAmerica	other	2020-04-14
hCoV-19/Botswana/BOT2624/2020|EPI_ISL_560387|2020-04-05|Africa	other	2020-04-05
hCoV-19/USA/MD-HP00157/2020|EPI_ISL_457786|2020-03-17|NorthAmerica	other	2020-03-17
hCoV-19/Canada/ON-S1230/2020|EPI_ISL_586305|2020-03-22|NorthAmerica	other	2020-03-22
hCoV-19/USA/MO_4470/2020|EPI_ISL_424870|2020-03-06|NorthAmerica	other	2020-03-06
hCoV-19/Morocco/6902/2020|EPI_ISL_459980|2020-04-19|Africa	other	2020-04-19
hCoV-19/Canada/NS-NML-1327/2020|EPI_ISL_579707|2020-04-10|NorthAmerica	other	2020-04-10
hCoV-19/Canada/NS-NML-1319/2020|EPI_ISL_579699|2020-04-10|NorthAmerica	other	2020-04-10
hCoV-19/Canada/NS-NML-1222/2020|EPI_ISL_579618|2020-04-04|NorthAmerica	other	2020-04-04
hCoV-19/Canada/NS-NML-1232/2020|EPI_ISL_579627|2020-04-04|NorthAmerica	other	2020-04-04
hCoV-19/Canada/NS-NML-1333/2020|EPI_ISL_579712|2020-04-11|NorthAmerica	other	2020-04-11
hCoV-19/Canada/NS-NML-1351/2020|EPI_ISL_579728|2020-04-13|NorthAmerica	other	2020-04-13
hCoV-19/Canada/NS-NML-1340/2020|EPI_ISL_579717|2020-04-12|NorthAmerica	other	2020-04-12
hCoV-19/Canada/NS-NML-1243/2020|EPI_ISL_579635|2020-04-05|NorthAmerica	other	2020-04-05
hCoV-19/Canada/NS-NML-1347/2020|EPI_ISL_579724|2020-04-13|NorthAmerica	other	2020-04-13
hCoV-19/HongKong/HKU-200723-056/2020|EPI_ISL_497823|2020-04-07|Asia	other	2020-04-07
hCoV-19/Canada/QC-LSPQ-L00226167/2020|EPI_ISL_535844|2020-03-17|NorthAmerica	other	2020-03-17
hCoV-19/Canada/NS-NML-901/2020|EPI_ISL_579550|2020-03-21|NorthAmerica	other	2020-03-21
hCoV-19/USA/UT-0287/2020|EPI_ISL_420807|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/England/201161180/2020|EPI_ISL_464817|2020-03-10|Europe	other	2020-03-10
hCoV-19/Portugal/PT0831/2020|EPI_ISL_511090|2020-03-21|Europe	other	2020-03-21
hCoV-19/Canada/NS-NML-957/2020|EPI_ISL_579586|2020-03-28|NorthAmerica	other	2020-03-28
hCoV-19/Portugal/PT0721/2020|EPI_ISL_510980|2020-03-26|Europe	other	2020-03-26
hCoV-19/USA/NH-QDX-618/2020|EPI_ISL_571389|2020-03-18|NorthAmerica	other	2020-03-18
hCoV-19/Slovakia/UKBA-203/2020|EPI_ISL_577735|2020-04-06|Europe	other	2020-04-06
hCoV-19/Slovakia/UKBA-205/2020|EPI_ISL_577737|2020-04-13|Europe	other	2020-04-13
hCoV-19/Israel/CVL-n-5939/2020|EPI_ISL_474965|2020-03-15|Asia	other	2020-03-15
hCoV-19/Poland/Pom9/2020|EPI_ISL_451650|2020-04-27|Europe	other	2020-04-27
hCoV-19/Poland/1132916/2020|EPI_ISL_512296|2020-05-08|Europe	other	2020-05-08
hCoV-19/CzechRepublic/NRL_5553/2020|EPI_ISL_530350|2020-03-18|Europe	other	2020-03-18
hCoV-19/Peru/LIM-INS-130/2020|EPI_ISL_536527|2020-03-18|SouthAmerica	other	2020-03-18
hCoV-19/Argentina/PAIS-A0020/2020|EPI_ISL_430811|2020-04-11|SouthAmerica	other	2020-04-11
hCoV-19/Norway/2485/2020|EPI_ISL_481209|2020-04-23|Europe	other	2020-04-23
hCoV-19/Poland/Pom3/2020|EPI_ISL_451644|2020-05-02|Europe	other	2020-05-02
hCoV-19/Peru/LIM-INS-121/2020|EPI_ISL_536519|2020-05-04|SouthAmerica	other	2020-05-04
hCoV-19/Chile/Santiago_54/2020|EPI_ISL_445350|2020-04-01|SouthAmerica	other	2020-04-01
hCoV-19/USA/NY-NYUMC171/2020	NY-Brooklyn	2020-04-01
hCoV-19/Peru/ICA-INS-107/2020|EPI_ISL_536505|2020-05-04|SouthAmerica	other	2020-05-04
hCoV-19/CostaRica/05/2020|EPI_ISL_434538|2020-03-20|NorthAmerica	other	2020-03-20
hCoV-19/Poland/Pom7/2020|EPI_ISL_451648|2020-04-26|Europe	other	2020-04-26
hCoV-19/Denmark/ALAB-HH-163/2020|EPI_ISL_452035|2020-04-14|Europe	other	2020-04-14
hCoV-19/Argentina/PAIS-A0022/2020|EPI_ISL_430813|2020-04-11|SouthAmerica	other	2020-04-11
hCoV-19/Belgium/SG-0507420/2020|EPI_ISL_462274|2020-05-07|Europe	other	2020-05-07
hCoV-19/Belgium/20A42/2020|EPI_ISL_452140|2020-04-03|Europe	other	2020-04-03
hCoV-19/Italy/BAS-AMVRC-4162/2020|EPI_ISL_477195|2020-04-07|Europe	other	2020-04-07
hCoV-19/Netherlands/Utrecht_10044/2020|EPI_ISL_454793|2020-03-31|Europe	other	2020-03-31
hCoV-19/Poland/Pom4/2020|EPI_ISL_451645|2020-05-02|Europe	other	2020-05-02
hCoV-19/Denmark/SSI-05/2020|EPI_ISL_416140|2020-03-02|Europe	other	2020-03-02
hCoV-19/Serbia/UE92/2020|EPI_ISL_482744|2020-04-03|Europe	other	2020-04-03
hCoV-19/USA/TX-DSHS-0206/2020|EPI_ISL_525768|2020-03-20|NorthAmerica	other	2020-03-20
hCoV-19/USA/NY-NYUMC150/2020	NY-Bronx	2020-04-01
hCoV-19/USA/NY-NYUMC406/2020	NY-Queens	2020-04-13
hCoV-19/Ukraine/203100360/2020|EPI_ISL_512639|2020-04-24|Europe	other	2020-04-24
hCoV-19/USA/NY-NYUMC126/2020	NY-Brooklyn	2020-04-01
hCoV-19/Canada/MB-NML-598/2020|EPI_ISL_582283|2020-05-07|NorthAmerica	other	2020-05-07
hCoV-19/Canada/MB-NML-565/2020|EPI_ISL_582263|2020-05-03|NorthAmerica	other	2020-05-03
hCoV-19/Canada/MB-NML-561/2020|EPI_ISL_582262|2020-04-28|NorthAmerica	other	2020-04-28
hCoV-19/Canada/MB-NML-1041/2020|EPI_ISL_582401|2020-04-28|NorthAmerica	other	2020-04-28
hCoV-19/Italy/LOM-INMI-9491/2020|EPI_ISL_460089|2020-02-26|Europe	other	2020-02-26
hCoV-19/Netherlands/ZuidHolland_10004/2020|EPI_ISL_454753|2020-02-28|Europe	other	2020-02-28
hCoV-19/Mexico/CMX-InDRE-07/2020|EPI_ISL_452139|2020-02-28|NorthAmerica	other	2020-02-28
hCoV-19/Mexico/CMX-InDRE-01/2020|EPI_ISL_412972|2020-02-27|NorthAmerica	other	2020-02-27
hCoV-19/SouthKorea/KCDC2134/2020|EPI_ISL_498035|2020-03-20|Asia	other	2020-03-20
hCoV-19/Chile/Santiago_23/2020|EPI_ISL_445302|2020-03-21|SouthAmerica	other	2020-03-21
hCoV-19/USA/OR-PROV-040/2020|EPI_ISL_482322|2020-03-27|NorthAmerica	other	2020-03-27
hCoV-19/USA/NY-NYUMC905/2020	NY	2020-04-28
hCoV-19/USA/CT-Yale-047/2020|EPI_ISL_419515|2020-03-24|NorthAmerica	other	2020-03-24
hCoV-19/England/PORT-2D1E2A/2020|EPI_ISL_499283|2020-04-06|Europe	other	2020-04-06
hCoV-19/Gambia/GC19-015/2020|EPI_ISL_428855|2020-03-17|Africa	other	2020-03-17
hCoV-19/Lebanon/S4_761/2020|EPI_ISL_450511|2020-03-04|Asia	other	2020-03-04
hCoV-19/Montenegro/ChVir-1267392002/2020|EPI_ISL_516923|2020-03-18|Europe	other	2020-03-18
hCoV-19/SriLanka/COV53/2020|EPI_ISL_428671|2020-03-10|Asia	other	2020-03-10
hCoV-19/Sweden/20-50185/2020|EPI_ISL_430862|2020-03-08|Europe	other	2020-03-08
hCoV-19/USA/NY-NYUMC530/2020	NY	2020-03-29
hCoV-19/USA/NY-NYUMC752/2020	NY-Manhattan	2020-03-26
hCoV-19/USA/NY-NYUMC112/2020	NY-Manhattan	2020-03-18
hCoV-19/USA/NY-NYUMC100/2020	NY-Brooklyn	2020-03-18
hCoV-19/Oman/RESP-20-B-2921/2020|EPI_ISL_518846|2020-04-24|Asia	other	2020-04-24
hCoV-19/Oman/RESP-20-B-2932/2020|EPI_ISL_518847|2020-04-24|Asia	other	2020-04-24
hCoV-19/Oman/RESP-20-B-2847/2020|EPI_ISL_518843|2020-04-24|Asia	other	2020-04-24
hCoV-19/USA/NY-WCMP10B11P/2020|EPI_ISL_427560|2020-03-15|NorthAmerica	other	2020-03-15
hCoV-19/USA/FL-QDX-228/2020|EPI_ISL_498709|2020-04-18|NorthAmerica	other	2020-04-18
hCoV-19/USA/NY-NYUMC514/2020	NY-Queens	2020-03-30
hCoV-19/USA/NY-NYUMC172/2020	NY-Manhattan	2020-04-01
hCoV-19/USA/NY-NYUMC601/2020	NY-Queens	2020-04-03
hCoV-19/USA/NJ-NYUMC344/2020	other	2020-04-08
hCoV-19/USA/NY-NYUMC556/2020	NY-Queens	2020-03-31
hCoV-19/USA/NY-NYUMC440/2020	NY-Manhattan	2020-04-15
hCoV-19/USA/CA-CZB-1221/2020|EPI_ISL_450470|2020-03-20|NorthAmerica	other	2020-03-20
hCoV-19/USA/KY-UW-MAYO16/2020|EPI_ISL_500524|2020-04-11|NorthAmerica	other	2020-04-11
hCoV-19/USA/KY-UW-MAYO14/2020|EPI_ISL_500523|2020-04-10|NorthAmerica	other	2020-04-10
hCoV-19/USA/NY-NYUMC839/2020	NY-Brooklyn	2020-04-24
hCoV-19/USA/OH-OSUP0109/2020|EPI_ISL_421660|2020-04-01|NorthAmerica	other	2020-04-01
hCoV-19/Canada/ON-S750/2020|EPI_ISL_586437|2020-04-10|NorthAmerica	other	2020-04-10
hCoV-19/Slovakia/UKBA-208/2020|EPI_ISL_577739|2020-05-06|Europe	other	2020-05-06
hCoV-19/Latvia/028/2020|EPI_ISL_486411|2020-05-07|Europe	other	2020-05-07
hCoV-19/Chile/Copiapo-00064/2020|EPI_ISL_468759|2020-05-01|SouthAmerica	other	2020-05-01
hCoV-19/Chile/Copiapo-00063/2020|EPI_ISL_468758|2020-05-01|SouthAmerica	other	2020-05-01
hCoV-19/Jordan/SR-041/2020|EPI_ISL_429999|2020-03-17|Asia	other	2020-03-17
hCoV-19/Jordan/SR-034/2020|EPI_ISL_429994|2020-03-17|Asia	other	2020-03-17
hCoV-19/Ecuador/36192/2020|EPI_ISL_491947|2020-05-08|SouthAmerica	other	2020-05-08
hCoV-19/Taiwan/TSGH-03/2020|EPI_ISL_426631|2020-03-17|Asia	other	2020-03-17
hCoV-19/Jordan/SR-055/2020|EPI_ISL_430013|2020-04-02|Asia	other	2020-04-02
hCoV-19/Venezuela/VEN-89312/2020|EPI_ISL_476702|2020-04-02|SouthAmerica	other	2020-04-02
hCoV-19/Georgia/Tb-1679/2020|EPI_ISL_420144|2020-04-01|Asia	other	2020-04-01
hCoV-19/USA/NY-NYUMC795/2020	NY-Brooklyn	2020-03-26
hCoV-19/USA/NY-NYUMC54/2020	NY-Manhattan	2020-03-19
hCoV-19/USA/VI-CDC-3661/2020|EPI_ISL_452121|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/USA/CT-UW-645/2020|EPI_ISL_476912|2020-03-13|NorthAmerica	other	2020-03-13
hCoV-19/Cyprus/001/2020|EPI_ISL_463741|2020-03-11|Europe	other	2020-03-11
hCoV-19/SaudiArabia/86327/2020|EPI_ISL_469248|2020-03-15|Asia	other	2020-03-15
hCoV-19/USA/NY-NYUMC386/2020	NY	2020-04-09
hCoV-19/USA/NY-NYUMC213/2020	NY-Brooklyn	2020-04-03
hCoV-19/Brazil/SE-6529/2020|EPI_ISL_541372|2020-03-27|SouthAmerica	other	2020-03-27
hCoV-19/USA/NC-QDX-202/2020|EPI_ISL_494530|2020-04-30|NorthAmerica	other	2020-04-30
hCoV-19/USA/NC-QDX-253/2020|EPI_ISL_498732|2020-04-30|NorthAmerica	other	2020-04-30
hCoV-19/USA/NC-QDX-252/2020|EPI_ISL_498731|2020-04-30|NorthAmerica	other	2020-04-30
hCoV-19/USA/WI-WSLH-200042/2020|EPI_ISL_471207|2020-03-17|NorthAmerica	other	2020-03-17
hCoV-19/USA/NY-NYUMC643/2020	NY	2020-04-03
hCoV-19/USA/NY-NYUMC777/2020	NY	2020-03-27
hCoV-19/USA/PA-QDX-1191/2020|EPI_ISL_572034|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/Jordan/SR-045/2020|EPI_ISL_430003|2020-03-16|Asia	other	2020-03-16
hCoV-19/Denmark/ALAB-HH-266/2020|EPI_ISL_452097|2020-05-09|Europe	other	2020-05-09
hCoV-19/USA/NY-NYUMC806/2020	NY-Queens	2020-03-25
hCoV-19/USA/NY-NYUMC396/2020	NY-Queens	2020-04-11
hCoV-19/USA/NY-NYUMC678/2020	NY-StatenIsland	2020-03-29
hCoV-19/USA/NY-NYUMC575/2020	NY	2020-03-30
hCoV-19/USA/NY-NYUMC349/2020	NY-Brooklyn	2020-04-08
hCoV-19/USA/NY-NYUMC71/2020	NY-Manhattan	2020-03-18
hCoV-19/Croatia/1146_Split/2020|EPI_ISL_454581|2020-03-18|Europe	other	2020-03-18
hCoV-19/USA/NY-NYUMC478/2020	NY	2020-04-22
hCoV-19/USA/NY-NYUMC580/2020	NY	2020-03-30
hCoV-19/Bulgaria/16/2020|EPI_ISL_480299|2020-04-26|Europe	other	2020-04-26
