extract_date,specimen_date,Number_tested,Number_confirmed,Number_hospitalized,Number_deaths
05/21/2020,03/27/2020,7414,5131,1685,570
05/21/2020,05/16/2020,5845,388,46,2
05/21/2020,04/08/2020,10164,5528,1670,626
05/21/2020,03/29/2020,4870,3530,1446,466
05/21/2020,03/08/2020,109,27,22,4
05/21/2020,04/04/2020,6240,3820,1395,499
05/21/2020,03/11/2020,790,181,65,23
05/21/2020,04/07/2020,10555,5977,1722,631
05/21/2020,03/02/2020,4,0,3,0
05/21/2020,05/18/2020,8305,509,24,0
05/21/2020,04/02/2020,9376,5788,1835,646
05/21/2020,04/15/2020,9855,3818,941,291
05/21/2020,05/20/2020,102,6,0,0
05/21/2020,03/20/2020,7796,4172,962,260
05/21/2020,05/12/2020,14962,1194,82,8
05/21/2020,03/14/2020,1704,694,232,63
05/21/2020,04/30/2020,10638,1976,234,55
05/21/2020,03/28/2020,4717,3481,1402,516
05/21/2020,05/07/2020,11113,1193,119,12
05/21/2020,02/08/2020,1,0,1,0
05/21/2020,03/30/2020,8523,6066,1930,693
05/21/2020,04/19/2020,6720,2303,518,137
05/21/2020,04/27/2020,10216,2233,382,70
05/21/2020,03/24/2020,7196,4605,1421,475
05/21/2020,04/01/2020,8426,5452,1652,669
05/21/2020,02/24/2020,1,0,0,0
05/21/2020,03/10/2020,454,88,39,10
05/21/2020,03/17/2020,5525,2580,552,140
05/21/2020,03/15/2020,2353,1105,301,86
05/21/2020,04/12/2020,5733,2826,935,332
05/21/2020,03/16/2020,4947,2249,494,114
05/21/2020,05/08/2020,10218,1046,117,12
05/21/2020,03/05/2020,63,5,25,1
05/21/2020,04/22/2020,11340,3405,541,137
05/21/2020,02/27/2020,1,0,0,0
05/21/2020,03/04/2020,32,6,16,2
05/22/2020,02/02/2020,2,0,2,0
05/22/2020,03/31/2020,7912,5466,1823,693
05/22/2020,05/09/2020,5316,602,77,11
05/22/2020,04/06/2020,10923,6342,1903,717
05/22/2020,03/17/2020,5525,2580,552,141
05/22/2020,05/14/2020,14114,1034,66,9
05/22/2020,03/21/2020,4761,2709,809,247
05/22/2020,04/02/2020,9374,5786,1835,650
05/22/2020,04/14/2020,9373,4096,1106,334
05/22/2020,04/07/2020,10556,5978,1722,637
05/22/2020,04/11/2020,6903,3647,1060,346
05/22/2020,03/30/2020,8520,6064,1930,696
05/22/2020,03/25/2020,7575,4931,1522,484
05/22/2020,03/03/2020,12,2,7,0
05/22/2020,04/25/2020,6139,1571,293,65
05/22/2020,03/14/2020,1704,693,231,63
05/22/2020,03/05/2020,63,5,25,1
05/22/2020,02/26/2020,1,0,1,0
05/22/2020,04/03/2020,9539,5685,1827,673
05/22/2020,04/18/2020,6545,2164,559,154
05/22/2020,03/08/2020,109,27,22,4
05/22/2020,02/09/2020,1,0,0,0
05/22/2020,04/16/2020,9533,3489,806,233
05/22/2020,05/03/2020,4585,750,139,24
05/22/2020,05/12/2020,14983,1207,84,11
05/22/2020,04/15/2020,9850,3814,941,298
05/22/2020,02/04/2020,1,0,0,0
05/22/2020,04/22/2020,11339,3404,541,143
05/22/2020,03/19/2020,7734,3918,877,240
05/22/2020,04/21/2020,9745,3039,580,172
05/22/2020,03/04/2020,32,6,16,2
05/22/2020,03/26/2020,7287,5085,1690,555
05/22/2020,02/05/2020,1,0,1,0
05/22/2020,05/15/2020,11648,803,52,1
05/22/2020,05/19/2020,7846,578,37,0
05/22/2020,05/20/2020,2949,130,5,0
05/22/2020,04/10/2020,7801,4430,1291,458
05/22/2020,04/01/2020,8423,5450,1653,672
05/22/2020,03/22/2020,4408,2670,918,262
05/22/2020,05/13/2020,15166,1255,73,4
05/22/2020,04/17/2020,10179,3515,775,208
05/22/2020,02/27/2020,1,0,0,0
05/22/2020,02/24/2020,1,0,0,0
05/22/2020,03/18/2020,6301,3171,697,178
05/22/2020,03/11/2020,791,183,67,24
05/22/2020,03/02/2020,4,0,3,0
05/22/2020,04/04/2020,6239,3820,1395,501
05/22/2020,04/13/2020,6686,3256,1149,380
05/22/2020,05/21/2020,110,4,0,0
05/22/2020,04/05/2020,6317,3754,1368,492
05/22/2020,03/09/2020,396,73,31,14
05/22/2020,04/24/2020,9550,2489,468,106
05/22/2020,01/23/2020,1,0,0,0
05/22/2020,05/08/2020,10221,1049,117,14
05/22/2020,04/12/2020,5734,2827,936,336
05/22/2020,03/15/2020,2353,1105,301,86
05/22/2020,04/08/2020,10164,5528,1670,628
05/22/2020,03/16/2020,4947,2250,494,114
05/22/2020,03/28/2020,4718,3481,1402,517
05/22/2020,04/30/2020,10638,1979,235,55
05/22/2020,04/26/2020,4343,966,282,69
05/22/2020,05/04/2020,10981,1490,143,33
05/22/2020,02/29/2020,2,1,0,0
05/22/2020,05/10/2020,4412,430,66,8
05/22/2020,04/09/2020,9184,4992,1426,516
05/22/2020,04/19/2020,6719,2302,518,140
05/22/2020,05/11/2020,13474,1169,114,13
05/22/2020,04/23/2020,9991,2783,452,118
05/22/2020,05/17/2020,5926,287,39,2
05/22/2020,02/08/2020,1,0,1,0
05/22/2020,04/28/2020,11873,2659,335,63
05/22/2020,03/12/2020,1567,398,94,31
05/22/2020,03/23/2020,5640,3666,1205,365
05/22/2020,03/29/2020,4869,3529,1446,468
05/22/2020,04/29/2020,11766,2279,304,46
05/22/2020,03/24/2020,7195,4604,1422,480
05/22/2020,03/07/2020,61,11,12,3
05/22/2020,05/07/2020,11114,1195,119,13
05/22/2020,04/27/2020,10219,2236,384,73
05/22/2020,05/01/2020,10158,1827,234,43
05/22/2020,05/16/2020,6559,418,46,2
05/22/2020,05/18/2020,11549,585,39,1
05/22/2020,05/05/2020,11183,1463,135,16
05/22/2020,03/13/2020,2161,687,200,48
05/22/2020,03/06/2020,80,12,14,3
05/22/2020,03/27/2020,7414,5131,1688,573
05/22/2020,05/02/2020,5852,1034,168,33
05/22/2020,03/01/2020,2,1,0,0
05/22/2020,03/10/2020,454,88,39,10
05/22/2020,05/06/2020,11609,1346,134,22
05/22/2020,03/20/2020,7796,4173,962,260
05/22/2020,04/20/2020,11418,3734,651,172
05/26/2020,02/27/2020,1,0,0,0
05/27/2020,05/04/2020,10982,1501,148,40
05/26/2020,03/04/2020,32,6,16,2
05/24/2020,03/20/2020,7798,4175,968,261
05/25/2020,05/15/2020,11715,815,60,4
05/25/2020,04/28/2020,11877,2664,338,66
05/26/2020,05/21/2020,12951,698,33,0
05/27/2020,05/11/2020,13478,1192,120,15
05/24/2020,03/31/2020,7911,5465,1829,696
05/25/2020,03/11/2020,792,184,68,24
05/26/2020,03/19/2020,7737,3923,881,241
05/27/2020,04/18/2020,6544,2165,560,159
05/23/2020,03/28/2020,4718,3481,1403,517
05/26/2020,02/09/2020,1,0,0,0
05/26/2020,03/15/2020,2354,1108,304,86
05/25/2020,01/23/2020,1,0,0,0
05/25/2020,05/17/2020,6014,312,39,2
05/24/2020,05/18/2020,14600,775,42,3
05/27/2020,04/17/2020,10182,3518,784,213
05/25/2020,04/24/2020,9541,2485,473,111
05/26/2020,02/24/2020,1,0,0,0
05/23/2020,05/10/2020,4412,430,66,8
05/23/2020,03/05/2020,63,5,25,1
05/27/2020,04/12/2020,5736,2832,941,341
05/24/2020,03/21/2020,4761,2709,813,247
05/26/2020,04/07/2020,10559,5982,1731,643
05/27/2020,03/06/2020,81,13,14,3
05/27/2020,03/18/2020,6302,3174,699,180
05/24/2020,05/03/2020,4583,751,141,26
05/24/2020,04/14/2020,9379,4099,1112,335
05/27/2020,01/23/2020,1,0,0,0
05/25/2020,04/15/2020,9853,3819,945,301
05/23/2020,03/16/2020,4947,2251,495,114
05/24/2020,02/02/2020,2,0,2,0
05/24/2020,02/24/2020,1,0,0,0
05/25/2020,04/18/2020,6544,2164,561,158
05/23/2020,03/13/2020,2161,687,200,48
05/27/2020,04/13/2020,6695,3260,1153,389
05/24/2020,02/26/2020,1,0,1,0
05/25/2020,03/22/2020,4410,2672,920,264
05/23/2020,05/18/2020,12904,696,42,3
05/24/2020,03/25/2020,7580,4937,1526,485
05/23/2020,04/11/2020,6904,3648,1063,346
05/24/2020,03/24/2020,7195,4605,1427,481
05/27/2020,04/04/2020,6240,3822,1399,504
05/25/2020,05/20/2020,13401,689,37,2
05/27/2020,04/03/2020,9541,5687,1831,675
05/24/2020,04/10/2020,7796,4425,1301,462
05/26/2020,04/22/2020,11340,3410,545,149
05/26/2020,04/28/2020,11877,2665,338,67
05/26/2020,03/22/2020,4410,2672,920,264
05/25/2020,03/17/2020,5526,2583,553,142
05/25/2020,03/09/2020,396,73,31,14
05/27/2020,04/08/2020,10166,5532,1677,638
05/25/2020,03/24/2020,7195,4605,1427,483
05/25/2020,04/21/2020,9744,3036,582,175
05/27/2020,04/30/2020,10661,1995,237,60
05/25/2020,04/01/2020,8424,5452,1661,676
05/25/2020,02/29/2020,2,1,0,0
05/27/2020,03/10/2020,454,88,39,10
05/24/2020,05/13/2020,15193,1271,77,6
05/27/2020,04/07/2020,10560,5982,1732,644
05/26/2020,03/03/2020,12,2,7,0
05/25/2020,04/03/2020,9540,5687,1830,675
05/25/2020,03/30/2020,8521,6065,1937,699
05/23/2020,05/02/2020,5850,1033,170,33
05/27/2020,05/21/2020,14162,742,40,0
05/27/2020,03/31/2020,7911,5466,1829,700
05/23/2020,04/08/2020,10164,5528,1676,629
05/27/2020,03/05/2020,63,5,25,1
05/27/2020,03/27/2020,7414,5132,1688,578
05/27/2020,03/15/2020,2354,1108,304,86
05/23/2020,04/18/2020,6544,2163,562,154
05/23/2020,02/09/2020,1,0,0,0
05/25/2020,03/28/2020,4718,3481,1403,519
05/25/2020,05/22/2020,6243,344,11,0
05/25/2020,04/16/2020,9532,3493,808,236
05/23/2020,04/02/2020,9374,5786,1842,650
05/27/2020,03/25/2020,7580,4938,1526,487
05/23/2020,03/08/2020,109,27,22,4
05/25/2020,04/20/2020,11423,3737,655,178
05/25/2020,03/08/2020,109,27,22,4
05/25/2020,05/10/2020,4412,432,64,9
05/24/2020,04/11/2020,6902,3646,1063,348
05/23/2020,05/06/2020,11609,1351,136,24
05/27/2020,04/19/2020,6718,2306,521,146
05/24/2020,03/04/2020,32,6,16,2
05/23/2020,03/26/2020,7285,5084,1694,555
05/27/2020,05/18/2020,15607,806,40,3
05/23/2020,04/27/2020,10218,2238,392,73
05/23/2020,05/09/2020,5318,608,77,12
05/27/2020,03/12/2020,1567,401,94,31
05/27/2020,04/01/2020,8424,5453,1661,677
05/25/2020,03/13/2020,2161,687,200,48
05/27/2020,04/06/2020,10928,6350,1915,725
05/24/2020,03/18/2020,6302,3173,698,178
05/23/2020,04/15/2020,9852,3817,945,299
05/26/2020,05/16/2020,6631,425,51,2
05/25/2020,02/24/2020,1,0,0,0
05/26/2020,05/10/2020,4412,432,65,9
05/26/2020,03/07/2020,61,11,12,3
05/26/2020,05/24/2020,1269,78,3,0
05/27/2020,04/11/2020,6906,3646,1063,348
05/26/2020,04/04/2020,6239,3820,1399,504
05/26/2020,04/03/2020,9540,5687,1830,676
05/25/2020,03/15/2020,2354,1108,304,86
05/25/2020,03/18/2020,6302,3174,698,180
05/27/2020,03/29/2020,4869,3531,1449,471
05/26/2020,04/08/2020,10166,5532,1677,637
05/26/2020,03/23/2020,5644,3670,1207,366
05/23/2020,02/26/2020,1,0,1,0
05/27/2020,02/26/2020,1,0,1,0
05/26/2020,03/05/2020,63,5,25,1
05/24/2020,05/08/2020,10219,1048,119,15
05/23/2020,03/17/2020,5525,2581,553,141
05/23/2020,05/16/2020,6596,421,49,2
05/23/2020,03/14/2020,1704,693,233,63
05/23/2020,04/28/2020,11875,2662,337,64
05/24/2020,05/22/2020,2708,156,4,0
05/24/2020,04/06/2020,10926,6348,1913,718
05/24/2020,05/21/2020,7051,370,17,0
05/23/2020,03/01/2020,2,1,0,0
05/27/2020,05/09/2020,5322,610,80,13
05/23/2020,03/07/2020,61,11,12,3
05/27/2020,04/10/2020,7800,4431,1304,465
05/23/2020,03/31/2020,7911,5465,1830,694
05/24/2020,05/17/2020,6008,311,39,2
05/25/2020,04/30/2020,10652,1992,238,59
05/23/2020,04/29/2020,11783,2286,309,47
05/27/2020,05/13/2020,15190,1286,78,8
05/25/2020,03/12/2020,1567,399,94,31
05/23/2020,05/03/2020,4583,750,140,24
05/26/2020,03/31/2020,7909,5464,1829,699
05/23/2020,03/06/2020,81,13,14,3
05/27/2020,04/05/2020,6318,3758,1373,495
05/23/2020,04/24/2020,9545,2486,474,109
05/24/2020,03/16/2020,4946,2250,495,114
05/24/2020,05/11/2020,13481,1187,117,13
05/26/2020,05/04/2020,10986,1500,147,39
05/24/2020,02/29/2020,2,1,0,0
05/27/2020,03/26/2020,7284,5083,1696,561
05/23/2020,04/06/2020,10922,6342,1913,717
05/27/2020,03/02/2020,4,0,3,0
05/23/2020,02/29/2020,2,1,0,0
05/23/2020,03/18/2020,6301,3172,698,178
05/26/2020,04/14/2020,9384,4105,1112,339
05/23/2020,05/08/2020,10221,1049,119,14
05/23/2020,03/27/2020,7415,5132,1689,573
05/23/2020,03/24/2020,7195,4604,1427,480
05/24/2020,03/03/2020,12,2,7,0
05/25/2020,04/23/2020,9991,2787,456,119
05/23/2020,04/25/2020,6139,1573,295,65
05/24/2020,03/02/2020,4,0,3,0
05/23/2020,05/01/2020,10157,1827,237,43
05/23/2020,04/13/2020,6687,3258,1153,380
05/26/2020,03/02/2020,4,0,3,0
05/25/2020,03/29/2020,4870,3531,1447,471
05/26/2020,04/29/2020,11783,2292,311,49
05/23/2020,04/20/2020,11417,3735,655,172
05/24/2020,05/15/2020,11710,813,57,3
05/25/2020,04/25/2020,6139,1579,296,65
05/27/2020,05/07/2020,11110,1201,123,16
05/24/2020,04/17/2020,10180,3516,783,208
05/26/2020,03/08/2020,109,27,22,4
05/24/2020,01/23/2020,1,0,0,0
05/26/2020,04/13/2020,6691,3259,1153,389
05/24/2020,03/01/2020,2,1,0,0
05/26/2020,03/06/2020,81,13,14,3
05/23/2020,05/07/2020,11114,1196,120,13
05/27/2020,03/22/2020,4409,2671,919,264
05/25/2020,04/06/2020,10927,6349,1913,722
05/24/2020,04/04/2020,6240,3821,1399,502
05/27/2020,03/11/2020,792,184,68,24
05/24/2020,05/14/2020,14144,1044,74,11
05/24/2020,04/27/2020,10219,2241,393,76
05/27/2020,04/09/2020,9187,4997,1431,516
05/25/2020,02/02/2020,2,0,2,0
05/23/2020,04/30/2020,10644,1987,237,55
05/27/2020,02/05/2020,1,0,1,0
05/26/2020,04/11/2020,6903,3645,1064,348
05/25/2020,03/16/2020,4946,2251,495,114
05/24/2020,04/08/2020,10166,5530,1677,631
05/27/2020,03/24/2020,7195,4606,1428,484
05/23/2020,02/02/2020,2,0,2,0
05/26/2020,05/17/2020,6003,313,40,2
05/23/2020,04/09/2020,9184,4992,1431,516
05/26/2020,04/09/2020,9188,4998,1431,517
05/27/2020,05/20/2020,14742,756,43,2
05/25/2020,02/05/2020,1,0,1,0
05/26/2020,05/09/2020,5320,610,81,13
05/25/2020,05/18/2020,15476,780,42,3
05/23/2020,03/02/2020,4,0,3,0
05/23/2020,05/13/2020,15182,1264,74,4
05/27/2020,05/19/2020,13141,808,66,5
05/27/2020,05/03/2020,4580,753,142,28
05/25/2020,05/02/2020,5849,1032,170,35
05/26/2020,03/24/2020,7195,4605,1428,483
05/26/2020,05/23/2020,2705,178,12,0
05/24/2020,05/02/2020,5850,1033,170,35
05/26/2020,05/18/2020,15522,802,40,3
05/27/2020,05/02/2020,5849,1032,170,36
05/25/2020,05/08/2020,10220,1052,121,17
05/24/2020,03/22/2020,4409,2671,920,263
05/23/2020,03/21/2020,4761,2709,813,247
05/26/2020,04/20/2020,11423,3737,655,181
05/25/2020,03/04/2020,32,6,16,2
05/24/2020,05/04/2020,10985,1496,145,38
05/25/2020,05/11/2020,13481,1188,118,13
05/24/2020,02/08/2020,1,0,1,0
05/24/2020,04/09/2020,9187,4997,1431,516
05/24/2020,04/23/2020,9991,2787,456,118
05/24/2020,03/11/2020,792,184,68,24
05/27/2020,04/02/2020,9374,5787,1843,653
05/23/2020,04/10/2020,7797,4426,1299,459
05/27/2020,04/24/2020,9541,2486,474,113
05/25/2020,03/23/2020,5644,3670,1207,366
05/27/2020,03/14/2020,1703,693,233,63
05/27/2020,05/17/2020,6004,314,42,3
05/24/2020,03/08/2020,109,27,22,4
05/27/2020,04/16/2020,9532,3495,809,238
05/25/2020,03/06/2020,81,13,14,3
05/27/2020,04/20/2020,11423,3737,654,181
05/26/2020,03/10/2020,454,88,39,10
05/27/2020,03/01/2020,2,1,0,0
05/25/2020,03/05/2020,63,5,25,1
05/23/2020,02/05/2020,1,0,1,0
05/25/2020,03/19/2020,7737,3922,881,241
05/23/2020,05/21/2020,2676,122,8,0
05/25/2020,05/06/2020,11610,1356,139,26
05/27/2020,03/28/2020,4718,3481,1402,521
05/25/2020,02/08/2020,1,0,1,0
05/27/2020,05/22/2020,11049,577,48,0
05/27/2020,05/01/2020,10159,1834,238,45
05/24/2020,04/28/2020,11877,2663,338,66
05/25/2020,03/25/2020,7580,4937,1526,486
05/27/2020,04/26/2020,4345,972,283,73
05/24/2020,02/05/2020,1,0,1,0
05/26/2020,04/23/2020,9991,2787,458,121
05/24/2020,04/01/2020,8424,5452,1661,672
05/25/2020,05/09/2020,5319,610,80,12
05/23/2020,03/11/2020,792,184,68,24
05/23/2020,03/09/2020,396,73,31,14
05/25/2020,05/13/2020,15196,1283,77,7
05/27/2020,05/06/2020,11611,1360,141,30
05/25/2020,05/16/2020,6624,425,50,2
05/24/2020,03/28/2020,4718,3481,1403,518
05/26/2020,04/10/2020,7800,4429,1302,464
05/24/2020,03/30/2020,8521,6065,1937,698
05/25/2020,04/07/2020,10559,5981,1731,642
05/26/2020,03/09/2020,396,73,31,14
05/25/2020,04/11/2020,6903,3645,1063,348
05/27/2020,03/04/2020,32,6,16,2
05/23/2020,04/16/2020,9534,3491,809,234
05/27/2020,03/09/2020,396,73,31,14
05/26/2020,05/06/2020,11611,1360,141,29
05/24/2020,03/23/2020,5644,3670,1207,366
05/26/2020,02/02/2020,2,0,2,0
05/25/2020,03/21/2020,4761,2709,813,248
05/26/2020,05/15/2020,11720,818,62,6
05/26/2020,02/05/2020,1,0,1,0
05/24/2020,04/30/2020,10653,1990,237,58
05/27/2020,03/21/2020,4761,2709,813,249
05/24/2020,03/09/2020,396,73,31,14
05/25/2020,03/27/2020,7414,5131,1688,577
05/25/2020,04/10/2020,7800,4428,1302,463
05/26/2020,03/30/2020,8521,6065,1937,700
05/26/2020,05/11/2020,13481,1192,119,13
05/25/2020,05/03/2020,4582,751,141,28
05/23/2020,01/23/2020,1,0,0,0
05/26/2020,05/05/2020,11186,1471,137,21
05/26/2020,03/18/2020,6302,3174,698,180
05/26/2020,03/20/2020,7799,4176,968,261
05/24/2020,03/13/2020,2161,687,200,48
05/23/2020,03/15/2020,2353,1105,303,86
05/25/2020,05/04/2020,10986,1497,145,38
05/23/2020,04/23/2020,9993,2786,456,118
05/23/2020,05/05/2020,11181,1464,135,16
05/23/2020,03/12/2020,1567,399,94,31
05/24/2020,04/24/2020,9544,2487,474,111
05/24/2020,05/05/2020,11184,1469,137,17
05/23/2020,04/21/2020,9745,3040,582,173
05/25/2020,03/31/2020,7909,5464,1829,698
05/23/2020,03/03/2020,12,2,7,0
05/25/2020,05/23/2020,1336,61,1,0
05/26/2020,03/12/2020,1567,400,94,31
05/25/2020,05/24/2020,115,5,0,0
05/27/2020,05/12/2020,15003,1223,88,13
05/27/2020,05/10/2020,4412,432,64,10
05/27/2020,03/13/2020,2161,687,200,49
05/27/2020,05/25/2020,1307,49,5,0
05/26/2020,04/30/2020,10653,1995,238,59
05/23/2020,04/26/2020,4344,968,283,70
05/25/2020,04/19/2020,6718,2303,520,142
05/23/2020,04/12/2020,5735,2829,940,336
05/26/2020,04/26/2020,4344,972,283,72
05/23/2020,05/12/2020,14990,1215,85,11
05/25/2020,04/14/2020,9383,4104,1112,337
05/26/2020,03/29/2020,4870,3532,1447,471
05/27/2020,03/23/2020,5644,3671,1207,366
05/25/2020,03/26/2020,7284,5083,1694,557
05/26/2020,02/04/2020,1,0,0,0
05/24/2020,03/06/2020,81,13,14,3
05/23/2020,04/22/2020,11341,3407,543,143
05/23/2020,04/17/2020,10180,3516,781,208
05/26/2020,03/17/2020,5526,2583,553,142
05/24/2020,02/09/2020,1,0,0,0
05/26/2020,03/27/2020,7414,5132,1688,577
05/24/2020,04/21/2020,9744,3038,584,174
05/26/2020,04/19/2020,6718,2304,520,144
05/23/2020,02/24/2020,1,0,0,0
05/26/2020,02/26/2020,1,0,1,0
05/23/2020,03/22/2020,4409,2671,920,262
05/24/2020,02/04/2020,1,0,0,0
05/27/2020,03/16/2020,4945,2250,494,114
05/25/2020,03/10/2020,454,88,39,10
05/26/2020,02/29/2020,2,1,0,0
05/23/2020,03/04/2020,32,6,16,2
05/23/2020,04/19/2020,6719,2303,519,140
05/25/2020,04/02/2020,9374,5787,1843,650
05/26/2020,03/01/2020,2,1,0,0
05/24/2020,05/23/2020,83,4,0,0
05/23/2020,05/19/2020,10321,674,57,0
05/27/2020,04/25/2020,6136,1580,298,65
05/23/2020,05/04/2020,10983,1493,144,34
05/26/2020,04/05/2020,6317,3755,1372,495
05/26/2020,04/01/2020,8424,5452,1661,677
05/27/2020,04/29/2020,11782,2293,312,49
05/24/2020,03/05/2020,63,5,25,1
05/26/2020,05/22/2020,8394,484,42,0
05/27/2020,03/20/2020,7799,4178,969,262
05/26/2020,05/03/2020,4582,752,141,28
05/26/2020,03/13/2020,2161,687,200,49
05/23/2020,05/20/2020,7570,399,26,0
05/25/2020,04/13/2020,6691,3259,1153,386
05/25/2020,05/12/2020,15003,1220,86,12
05/26/2020,05/02/2020,5848,1032,170,35
05/24/2020,02/27/2020,1,0,0,0
05/27/2020,03/19/2020,7737,3924,882,243
05/27/2020,04/14/2020,9385,4107,1114,341
05/25/2020,02/26/2020,1,0,1,0
05/24/2020,04/03/2020,9540,5687,1830,674
05/27/2020,02/04/2020,1,0,0,0
05/24/2020,05/10/2020,4412,432,64,9
05/25/2020,04/17/2020,10180,3517,784,209
05/26/2020,04/15/2020,9853,3819,945,302
05/23/2020,05/15/2020,11676,807,55,1
05/24/2020,05/07/2020,11112,1197,121,14
05/25/2020,03/20/2020,7799,4176,968,261
05/25/2020,05/21/2020,11183,547,18,0
05/26/2020,03/25/2020,7580,4938,1526,487
05/24/2020,04/22/2020,11339,3408,544,146
05/26/2020,04/16/2020,9532,3493,809,238
05/24/2020,03/12/2020,1567,399,94,31
05/25/2020,05/01/2020,10160,1830,238,43
05/25/2020,03/03/2020,12,2,7,0
05/27/2020,02/08/2020,1,0,1,0
05/23/2020,03/25/2020,7576,4933,1525,484
05/25/2020,03/07/2020,61,11,12,3
05/26/2020,04/12/2020,5734,2830,940,338
05/23/2020,02/08/2020,1,0,1,0
05/25/2020,05/07/2020,11110,1197,121,14
05/26/2020,04/18/2020,6544,2165,560,159
05/25/2020,04/27/2020,10217,2242,394,77
05/26/2020,05/19/2020,12033,792,66,5
05/24/2020,03/15/2020,2354,1108,303,86
05/23/2020,03/20/2020,7798,4175,968,261
05/26/2020,04/25/2020,6139,1579,296,65
05/23/2020,03/23/2020,5643,3669,1207,365
05/24/2020,03/07/2020,61,11,12,3
05/25/2020,04/12/2020,5734,2829,940,338
05/23/2020,03/19/2020,7736,3921,881,241
05/23/2020,03/10/2020,454,88,39,10
05/25/2020,03/02/2020,4,0,3,0
05/26/2020,03/28/2020,4718,3481,1403,520
05/27/2020,05/05/2020,11185,1472,137,23
05/24/2020,04/16/2020,9533,3493,809,234
05/23/2020,04/05/2020,6316,3753,1372,492
05/27/2020,03/17/2020,5526,2586,554,142
05/27/2020,05/08/2020,10220,1053,122,17
05/27/2020,05/23/2020,3923,227,26,0
05/27/2020,03/03/2020,12,2,7,0
05/27/2020,03/07/2020,61,11,12,3
05/25/2020,04/04/2020,6239,3820,1399,502
05/26/2020,05/07/2020,11111,1198,124,16
05/25/2020,04/22/2020,11340,3409,545,148
05/24/2020,04/05/2020,6317,3754,1372,494
05/26/2020,04/02/2020,9374,5787,1843,653
05/26/2020,04/27/2020,10217,2244,395,77
05/27/2020,02/29/2020,2,1,0,0
05/25/2020,05/19/2020,11951,785,65,5
05/26/2020,05/20/2020,13790,745,42,2
05/26/2020,04/06/2020,10927,6349,1913,723
05/27/2020,02/09/2020,1,0,0,0
05/23/2020,04/07/2020,10559,5981,1731,638
05/27/2020,04/27/2020,10219,2246,396,80
05/24/2020,03/19/2020,7737,3922,881,241
05/26/2020,05/12/2020,15004,1223,87,12
05/25/2020,04/05/2020,6317,3754,1372,495
05/27/2020,05/15/2020,11727,820,64,6
05/24/2020,04/07/2020,10559,5981,1731,640
05/27/2020,04/21/2020,9743,3036,583,177
05/24/2020,05/09/2020,5320,610,79,12
05/26/2020,03/21/2020,4761,2709,813,248
05/24/2020,05/12/2020,15004,1219,86,11
05/25/2020,05/05/2020,11184,1469,137,20
05/24/2020,05/06/2020,11610,1354,139,26
05/24/2020,04/13/2020,6690,3258,1153,385
05/27/2020,05/26/2020,80,0,0,0
05/27/2020,02/02/2020,2,0,2,0
05/25/2020,04/08/2020,10166,5532,1677,635
05/27/2020,05/16/2020,6630,427,51,3
05/24/2020,05/16/2020,6616,425,50,2
05/27/2020,03/30/2020,8523,6067,1937,701
05/24/2020,03/29/2020,4869,3530,1447,471
05/25/2020,05/14/2020,14145,1048,74,11
05/26/2020,05/13/2020,15195,1283,78,7
05/27/2020,05/24/2020,3422,152,33,0
05/27/2020,02/24/2020,1,0,0,0
05/25/2020,04/29/2020,11783,2288,311,49
05/25/2020,03/01/2020,2,1,0,0
05/23/2020,05/17/2020,5986,306,38,2
05/23/2020,02/04/2020,1,0,0,0
05/24/2020,04/12/2020,5735,2830,940,338
05/25/2020,02/27/2020,1,0,0,0
05/25/2020,02/04/2020,1,0,0,0
05/23/2020,05/11/2020,13480,1176,114,13
05/23/2020,03/30/2020,8520,6064,1937,696
05/23/2020,04/14/2020,9376,4100,1113,335
05/26/2020,02/08/2020,1,0,1,0
05/26/2020,04/24/2020,9541,2485,473,113
05/25/2020,04/09/2020,9188,4997,1431,516
05/23/2020,04/04/2020,6240,3821,1399,501
05/23/2020,05/14/2020,14128,1036,74,10
05/27/2020,02/27/2020,1,0,0,0
05/24/2020,04/25/2020,6139,1577,295,65
05/26/2020,04/17/2020,10180,3517,784,212
05/27/2020,03/08/2020,109,27,22,4
05/26/2020,05/01/2020,10159,1831,239,45
05/26/2020,05/25/2020,64,5,0,0
05/26/2020,05/08/2020,10220,1053,122,17
05/26/2020,03/26/2020,7284,5083,1695,560
05/24/2020,04/19/2020,6718,2303,519,141
05/24/2020,04/18/2020,6545,2164,562,156
05/26/2020,01/23/2020,1,0,0,0
05/27/2020,05/14/2020,14144,1051,74,12
05/24/2020,04/26/2020,4344,970,283,71
05/26/2020,05/14/2020,14145,1051,73,11
05/25/2020,04/26/2020,4344,971,283,71
05/26/2020,03/14/2020,1703,693,232,63
05/23/2020,03/29/2020,4869,3530,1447,468
05/26/2020,03/16/2020,4946,2251,495,114
05/23/2020,05/22/2020,83,2,0,0
05/24/2020,03/14/2020,1703,692,232,63
05/25/2020,03/14/2020,1703,693,232,63
05/25/2020,02/09/2020,1,0,0,0
05/23/2020,02/27/2020,1,0,0,0
05/27/2020,04/22/2020,11340,3411,545,150
05/27/2020,04/15/2020,9853,3819,945,303
05/24/2020,04/15/2020,9853,3819,945,299
05/24/2020,05/20/2020,11508,599,37,0
05/24/2020,03/27/2020,7415,5132,1689,575
05/24/2020,04/20/2020,11422,3736,655,174
05/26/2020,03/11/2020,792,184,68,24
